unit_nr,event_time,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
16,2026-01-01 00:01:53,113,-0.0023,0.0003,100.0,518.67,643.11,1591.08,1409.14,14.62,21.61,552.85,2388.10,9055.06,1.30,47.77,521.68,2388.12,8137.09,8.4547,0.03,394,2388,100.00,38.71,23.2357
21,2026-01-01 00:01:53,113,-0.0013,-0.0006,100.0,518.67,642.66,1592.54,1408.96,14.62,21.61,552.95,2388.08,9052.91,1.30,47.54,522.06,2388.10,8139.13,8.4187,0.03,393,2388,100.00,38.82,23.2092
24,2026-01-01 00:01:53,113,-0.0052,-0.0003,100.0,518.67,643.65,1591.48,1410.08,14.62,21.61,552.72,2388.11,9062.87,1.30,47.71,521.22,2388.13,8139.90,8.4638,0.03,394,2388,100.00,38.58,23.1055
26,2026-01-01 00:01:53,113,0.0004,-0.0000,100.0,518.67,642.89,1591.08,1409.34,14.62,21.61,554.07,2388.11,9058.26,1.30,47.60,521.72,2388.13,8136.00,8.4922,0.03,395,2388,100.00,38.71,23.2652
27,2026-01-01 00:01:53,113,-0.0009,0.0004,100.0,518.67,642.01,1590.10,1419.08,14.62,21.61,553.33,2388.12,9084.23,1.30,47.66,521.38,2388.11,8154.77,8.4996,0.03,394,2388,100.00,38.86,23.2555
33,2026-01-01 00:01:53,113,-0.0026,0.0003,100.0,518.67,642.10,1582.54,1398.17,14.62,21.61,554.95,2388.01,9065.05,1.30,47.12,522.30,2388.03,8143.44,8.4088,0.03,393,2388,100.00,38.99,23.3885
41,2026-01-01 00:01:53,113,0.0003,-0.0001,100.0,518.67,642.39,1589.31,1405.26,14.62,21.61,554.04,2388.02,9076.44,1.30,47.57,521.36,2388.10,8151.82,8.4130,0.03,391,2388,100.00,38.83,23.3436
44,2026-01-01 00:01:53,113,0.0006,0.0004,100.0,518.67,642.58,1583.42,1402.32,14.62,21.61,553.88,2388.05,9065.04,1.30,47.52,521.35,2388.08,8154.56,8.4454,0.03,392,2388,100.00,38.73,23.3766
47,2026-01-01 00:01:53,113,-0.0027,-0.0005,100.0,518.67,642.18,1584.18,1405.17,14.62,21.61,553.95,2387.98,9070.94,1.30,47.29,521.78,2388.03,8153.47,8.3905,0.03,392,2388,100.00,38.71,23.3483
54,2026-01-01 00:01:53,113,0.0030,0.0004,100.0,518.67,641.81,1586.81,1404.30,14.62,21.61,555.06,2388.01,9070.85,1.30,47.23,522.58,2388.04,8146.36,8.3938,0.03,392,2388,100.00,38.95,23.3545
63,2026-01-01 00:01:53,113,-0.0007,-0.0002,100.0,518.67,642.98,1590.69,1402.08,14.62,21.61,553.30,2388.12,9079.71,1.30,47.35,521.21,2388.07,8157.36,8.4685,0.03,393,2388,100.00,38.70,23.1859
67,2026-01-01 00:01:53,113,-0.0031,0.0004,100.0,518.67,642.29,1593.20,1405.49,14.62,21.61,553.87,2388.07,9066.89,1.30,47.42,521.37,2388.14,8144.99,8.4050,0.03,392,2388,100.00,38.80,23.2939
70,2026-01-01 00:01:53,113,-0.0043,0.0004,100.0,518.67,643.04,1600.74,1415.53,14.62,21.61,551.97,2388.17,9078.31,1.30,47.74,520.89,2388.18,8149.65,8.5051,0.03,396,2388,100.00,38.64,23.2676
71,2026-01-01 00:01:53,113,-0.0004,0.0005,100.0,518.67,642.77,1588.24,1413.80,14.62,21.61,553.73,2388.12,9057.15,1.30,47.63,521.51,2388.14,8133.77,8.4240,0.03,393,2388,100.00,38.80,23.2884
75,2026-01-01 00:01:53,113,-0.0010,-0.0002,100.0,518.67,642.74,1586.68,1412.68,14.62,21.61,552.77,2388.19,9036.54,1.30,47.57,521.52,2388.17,8121.03,8.4327,0.03,393,2388,100.00,38.66,23.3790
76,2026-01-01 00:01:53,113,0.0013,-0.0002,100.0,518.67,642.36,1592.78,1412.07,14.62,21.61,552.88,2388.12,9056.57,1.30,47.71,521.50,2388.15,8135.32,8.4508,0.03,394,2388,100.00,38.64,23.2386
78,2026-01-01 00:01:53,113,-0.0015,0.0004,100.0,518.67,642.87,1586.97,1397.83,14.62,21.61,553.92,2387.98,9059.16,1.30,47.04,522.81,2388.04,8146.17,8.3933,0.03,391,2388,100.00,38.85,23.4771
83,2026-01-01 00:01:53,113,0.0021,0.0004,100.0,518.67,642.23,1590.73,1400.20,14.62,21.61,553.91,2388.07,9061.09,1.30,47.30,522.55,2388.09,8142.74,8.3896,0.03,392,2388,100.00,39.11,23.3666
90,2026-01-01 00:01:53,113,-0.0003,-0.0003,100.0,518.67,642.59,1591.10,1407.60,14.62,21.61,553.57,2388.06,9053.73,1.30,47.52,521.86,2388.10,8129.48,8.4438,0.03,392,2388,100.00,38.90,23.2765
92,2026-01-01 00:01:53,113,-0.0005,0.0006,100.0,518.67,642.68,1585.25,1398.48,14.62,21.61,553.99,2388.05,9064.35,1.30,47.44,522.00,2388.08,8133.58,8.4240,0.03,391,2388,100.00,38.84,23.3821
93,2026-01-01 00:01:53,113,0.0016,0.0005,100.0,518.67,642.20,1592.30,1411.81,14.62,21.61,553.19,2388.11,9066.19,1.30,47.48,521.54,2388.12,8146.45,8.4576,0.03,395,2388,100.00,38.86,23.2804
97,2026-01-01 00:01:53,113,-0.0006,0.0004,100.0,518.67,642.54,1588.47,1406.98,14.62,21.61,553.62,2388.08,9061.40,1.30,47.44,521.99,2388.01,8142.16,8.4423,0.03,393,2388,100.00,38.90,23.4075
99,2026-01-01 00:01:53,113,-0.0000,-0.0003,100.0,518.67,643.20,1590.71,1402.66,14.62,21.61,553.72,2388.13,9055.80,1.30,47.47,521.29,2388.06,8145.61,8.4388,0.03,393,2388,100.00,39.10,23.3315
1,2026-01-01 00:01:54,114,0.0003,0.0004,100.0,518.67,642.31,1588.42,1402.97,14.62,21.61,554.29,2388.07,9046.58,1.30,47.58,521.68,2388.15,8132.36,8.4290,0.03,394,2388,100.00,38.89,23.3754
7,2026-01-01 00:01:54,114,0.0005,0.0002,100.0,518.67,642.44,1588.32,1405.78,14.62,21.61,554.95,2388.01,9074.17,1.30,47.27,522.17,2388.02,8151.74,8.4296,0.03,393,2388,100.00,39.05,23.3857
8,2026-01-01 00:01:54,114,0.0010,0.0005,100.0,518.67,642.96,1594.91,1415.05,14.62,21.61,552.75,2388.21,9040.53,1.30,47.76,520.30,2388.16,8124.38,8.4579,0.03,393,2388,100.00,38.58,23.2980
9,2026-01-01 00:01:54,114,0.0050,-0.0003,100.0,518.67,642.03,1588.62,1399.35,14.62,21.61,554.06,2388.02,9077.51,1.30,47.28,522.36,2388.00,8160.97,8.4107,0.03,393,2388,100.00,38.86,23.3366
10,2026-01-01 00:01:54,114,-0.0017,-0.0002,100.0,518.67,642.21,1584.86,1404.12,14.62,21.61,553.97,2388.02,9056.34,1.30,47.50,521.97,2388.05,8135.85,8.3965,0.03,390,2388,100.00,39.12,23.4305
13,2026-01-01 00:01:54,114,0.0008,0.0000,100.0,518.67,642.88,1582.94,1408.00,14.62,21.61,553.08,2388.10,9077.55,1.30,47.61,520.83,2388.12,8152.51,8.4751,0.03,394,2388,100.00,38.54,23.1653
14,2026-01-01 00:01:54,114,0.0019,0.0002,100.0,518.67,643.11,1594.82,1413.37,14.62,21.61,553.00,2388.14,9070.47,1.30,47.70,521.47,2388.07,8148.71,8.4517,0.03,392,2388,100.00,38.78,23.1934
16,2026-01-01 00:01:54,114,0.0029,-0.0003,100.0,518.67,643.27,1590.16,1416.38,14.62,21.61,552.93,2388.12,9056.34,1.30,47.69,521.11,2388.12,8137.03,8.4561,0.03,394,2388,100.00,38.76,23.2964
21,2026-01-01 00:01:54,114,-0.0043,0.0002,100.0,518.67,643.37,1598.34,1412.58,14.62,21.61,553.66,2388.07,9059.98,1.30,47.51,521.46,2388.07,8139.84,8.4606,0.03,393,2388,100.00,38.74,23.2756
24,2026-01-01 00:01:54,114,0.0029,-0.0002,100.0,518.67,643.14,1592.60,1413.93,14.62,21.61,552.92,2388.15,9054.79,1.30,47.61,521.34,2388.18,8131.54,8.4777,0.03,395,2388,100.00,38.87,23.3200
26,2026-01-01 00:01:54,114,-0.0013,0.0005,100.0,518.67,642.74,1590.00,1418.36,14.62,21.61,552.91,2388.11,9061.88,1.30,47.60,521.21,2388.18,8139.32,8.4836,0.03,392,2388,100.00,38.79,23.2896
27,2026-01-01 00:01:54,114,-0.0013,0.0000,100.0,518.67,642.62,1589.31,1409.50,14.62,21.61,553.45,2388.16,9085.75,1.30,47.62,520.56,2388.12,8154.36,8.4495,0.03,393,2388,100.00,38.75,23.3215
33,2026-01-01 00:01:54,114,-0.0017,0.0003,100.0,518.67,641.91,1588.96,1397.61,14.62,21.61,554.11,2388.05,9062.22,1.30,47.37,522.09,2388.02,8143.19,8.4344,0.03,392,2388,100.00,38.80,23.3330
41,2026-01-01 00:01:54,114,-0.0001,0.0002,100.0,518.67,642.44,1587.88,1393.80,14.62,21.61,553.62,2388.05,9071.54,1.30,47.49,522.52,2388.05,8150.46,8.3872,0.03,393,2388,100.00,38.86,23.2953
44,2026-01-01 00:01:54,114,-0.0000,-0.0003,100.0,518.67,642.36,1592.21,1408.27,14.62,21.61,553.45,2388.01,9071.80,1.30,47.55,522.00,2388.05,8151.11,8.4135,0.03,393,2388,100.00,38.99,23.3074
47,2026-01-01 00:01:54,114,-0.0081,0.0004,100.0,518.67,642.19,1585.06,1410.45,14.62,21.61,553.76,2388.05,9067.87,1.30,47.30,522.05,2388.05,8146.16,8.3821,0.03,392,2388,100.00,38.74,23.2997
54,2026-01-01 00:01:54,114,0.0038,-0.0005,100.0,518.67,642.07,1579.82,1400.23,14.62,21.61,553.86,2388.06,9060.52,1.30,47.30,522.02,2388.06,8152.20,8.3730,0.03,391,2388,100.00,38.83,23.5004
63,2026-01-01 00:01:54,114,-0.0046,0.0005,100.0,518.67,642.56,1586.70,1405.69,14.62,21.61,553.78,2388.06,9074.10,1.30,47.63,521.57,2388.09,8152.65,8.4524,0.03,395,2388,100.00,38.77,23.3222
67,2026-01-01 00:01:54,114,-0.0008,0.0000,100.0,518.67,642.15,1588.52,1400.84,14.62,21.61,554.28,2388.06,9064.27,1.30,47.41,521.57,2388.05,8148.70,8.4237,0.03,392,2388,100.00,38.90,23.3138
70,2026-01-01 00:01:54,114,0.0001,0.0003,100.0,518.67,643.37,1594.45,1414.01,14.62,21.61,552.39,2388.12,9079.89,1.30,47.99,520.87,2388.15,8154.37,8.4800,0.03,395,2388,100.00,38.61,23.2074
71,2026-01-01 00:01:54,114,-0.0061,-0.0004,100.0,518.67,642.62,1596.53,1409.03,14.62,21.61,553.33,2388.14,9064.03,1.30,47.43,521.26,2388.09,8133.94,8.4464,0.03,393,2388,100.00,38.86,23.2755
75,2026-01-01 00:01:54,114,0.0020,0.0003,100.0,518.67,642.98,1590.20,1423.02,14.62,21.61,553.20,2388.15,9040.29,1.30,47.49,521.46,2388.14,8126.21,8.4677,0.03,393,2388,100.00,38.80,23.2364
76,2026-01-01 00:01:54,114,-0.0015,-0.0000,100.0,518.67,643.15,1591.32,1417.00,14.62,21.61,552.97,2388.15,9056.75,1.30,47.65,520.76,2388.14,8129.33,8.4543,0.03,393,2388,100.00,38.73,23.2524
78,2026-01-01 00:01:54,114,-0.0006,-0.0002,100.0,518.67,642.58,1582.74,1401.24,14.62,21.61,554.36,2388.09,9053.66,1.30,47.10,521.71,2388.10,8140.49,8.4343,0.03,391,2388,100.00,38.87,23.3592
83,2026-01-01 00:01:54,114,0.0003,0.0005,100.0,518.67,642.53,1583.99,1404.63,14.62,21.61,554.07,2388.04,9058.62,1.30,47.23,522.23,2388.02,8136.92,8.4040,0.03,392,2388,100.00,39.12,23.4761
90,2026-01-01 00:01:54,114,0.0015,-0.0001,100.0,518.67,643.25,1591.16,1407.10,14.62,21.61,553.14,2388.13,9050.01,1.30,47.64,521.29,2388.12,8128.76,8.4594,0.03,393,2388,100.00,38.70,23.2862
92,2026-01-01 00:01:54,114,-0.0055,-0.0003,100.0,518.67,642.19,1587.00,1401.35,14.62,21.61,553.58,2388.05,9051.50,1.30,47.39,521.65,2388.13,8135.94,8.4191,0.03,392,2388,100.00,38.82,23.4194
93,2026-01-01 00:01:54,114,-0.0047,-0.0001,100.0,518.67,642.78,1582.66,1418.45,14.62,21.61,552.85,2388.12,9065.67,1.30,47.49,520.75,2388.11,8145.57,8.4631,0.03,393,2388,100.00,38.69,23.2189
97,2026-01-01 00:01:54,114,0.0018,0.0005,100.0,518.67,642.44,1585.02,1404.26,14.62,21.61,553.54,2388.03,9066.51,1.30,47.45,522.03,2388.09,8142.02,8.4047,0.03,393,2388,100.00,38.86,23.4109
99,2026-01-01 00:01:54,114,-0.0012,-0.0004,100.0,518.67,643.20,1585.40,1404.81,14.62,21.61,553.80,2388.10,9060.98,1.30,47.84,520.96,2388.10,8137.13,8.4255,0.03,393,2388,100.00,38.86,23.3320
1,2026-01-01 00:01:55,115,-0.0017,0.0005,100.0,518.67,642.66,1594.84,1406.60,14.62,21.61,554.13,2388.11,9050.37,1.30,47.43,521.36,2388.12,8127.60,8.4345,0.03,393,2388,100.00,38.93,23.3022
7,2026-01-01 00:01:55,115,-0.0006,-0.0004,100.0,518.67,642.14,1579.89,1405.25,14.62,21.61,553.30,2387.98,9065.46,1.30,47.49,521.37,2388.02,8147.37,8.4168,0.03,394,2388,100.00,38.97,23.3281
8,2026-01-01 00:01:55,115,-0.0020,0.0002,100.0,518.67,642.73,1598.50,1415.49,14.62,21.61,552.46,2388.16,9048.02,1.30,47.80,521.21,2388.19,8119.99,8.4614,0.03,395,2388,100.00,38.66,23.2599
9,2026-01-01 00:01:55,115,-0.0024,0.0000,100.0,518.67,642.60,1584.83,1400.65,14.62,21.61,554.71,2388.01,9079.40,1.30,47.24,521.72,2387.99,8158.25,8.4247,0.03,391,2388,100.00,38.81,23.4275
10,2026-01-01 00:01:55,115,-0.0029,-0.0001,100.0,518.67,642.38,1581.62,1398.42,14.62,21.61,553.87,2388.08,9057.92,1.30,47.36,521.82,2388.07,8141.92,8.4124,0.03,393,2388,100.00,39.02,23.3331
13,2026-01-01 00:01:55,115,0.0012,-0.0001,100.0,518.67,642.78,1598.39,1418.32,14.62,21.61,552.89,2388.11,9080.40,1.30,47.64,520.95,2388.12,8149.36,8.4596,0.03,393,2388,100.00,38.72,23.3051
14,2026-01-01 00:01:55,115,-0.0027,-0.0004,100.0,518.67,642.82,1595.68,1408.83,14.62,21.61,552.75,2388.11,9066.49,1.30,47.65,521.16,2388.16,8148.99,8.4173,0.03,394,2388,100.00,38.72,23.1378
16,2026-01-01 00:01:55,115,0.0011,-0.0000,100.0,518.67,642.73,1581.93,1410.58,14.62,21.61,552.68,2388.19,9048.77,1.30,47.63,520.97,2388.14,8134.24,8.4493,0.03,394,2388,100.00,38.73,23.2831
21,2026-01-01 00:01:55,115,0.0009,-0.0004,100.0,518.67,642.35,1587.72,1410.76,14.62,21.61,554.32,2388.03,9061.47,1.30,47.54,521.73,2388.13,8140.65,8.4633,0.03,395,2388,100.00,38.80,23.2233
24,2026-01-01 00:01:55,115,-0.0017,0.0003,100.0,518.67,642.45,1592.77,1418.25,14.62,21.61,553.07,2388.15,9061.48,1.30,47.66,521.29,2388.17,8133.15,8.4474,0.03,393,2388,100.00,38.89,23.2865
26,2026-01-01 00:01:55,115,-0.0031,0.0001,100.0,518.67,643.09,1593.54,1412.56,14.62,21.61,552.67,2388.11,9052.34,1.30,47.41,520.97,2388.12,8141.49,8.4579,0.03,394,2388,100.00,38.74,23.3543
27,2026-01-01 00:01:55,115,0.0016,-0.0004,100.0,518.67,643.15,1596.43,1406.79,14.62,21.61,553.37,2388.10,9080.95,1.30,47.74,521.61,2388.12,8162.12,8.4240,0.03,393,2388,100.00,38.75,23.2533
33,2026-01-01 00:01:55,115,0.0002,0.0000,100.0,518.67,642.44,1584.04,1400.39,14.62,21.61,554.42,2388.07,9055.50,1.30,47.33,521.59,2388.11,8143.17,8.4213,0.03,393,2388,100.00,38.98,23.2810
41,2026-01-01 00:01:55,115,-0.0000,-0.0001,100.0,518.67,642.72,1582.15,1402.18,14.62,21.61,554.36,2388.02,9079.56,1.30,47.21,521.96,2388.01,8151.31,8.4436,0.03,390,2388,100.00,39.01,23.3328
44,2026-01-01 00:01:55,115,-0.0033,-0.0001,100.0,518.67,642.60,1591.42,1408.59,14.62,21.61,553.49,2388.02,9070.93,1.30,47.38,522.13,2388.02,8148.99,8.4559,0.03,392,2388,100.00,38.80,23.4512
47,2026-01-01 00:01:55,115,-0.0008,0.0003,100.0,518.67,642.26,1587.72,1404.52,14.62,21.61,553.83,2387.98,9072.23,1.30,47.44,522.12,2388.01,8149.13,8.4589,0.03,392,2388,100.00,38.98,23.4487
54,2026-01-01 00:01:55,115,0.0021,0.0003,100.0,518.67,642.53,1585.47,1397.34,14.62,21.61,554.41,2388.06,9069.18,1.30,47.17,522.67,2388.04,8148.32,8.4310,0.03,391,2388,100.00,39.07,23.4389
63,2026-01-01 00:01:55,115,0.0037,0.0003,100.0,518.67,642.53,1590.64,1410.05,14.62,21.61,553.55,2388.12,9076.86,1.30,47.78,521.37,2388.09,8155.80,8.4710,0.03,395,2388,100.00,38.63,23.1651
67,2026-01-01 00:01:55,115,-0.0003,0.0001,100.0,518.67,642.60,1587.88,1404.23,14.62,21.61,553.13,2388.10,9071.74,1.30,47.33,522.13,2388.07,8146.33,8.4296,0.03,394,2388,100.00,38.84,23.4020
70,2026-01-01 00:01:55,115,-0.0023,0.0003,100.0,518.67,643.37,1595.82,1420.94,14.62,21.61,552.27,2388.18,9085.54,1.30,47.78,520.24,2388.20,8154.98,8.4449,0.03,396,2388,100.00,38.73,23.2096
71,2026-01-01 00:01:55,115,-0.0017,0.0005,100.0,518.67,642.46,1594.80,1407.00,14.62,21.61,553.38,2388.07,9048.57,1.30,47.59,521.36,2388.13,8139.06,8.4417,0.03,395,2388,100.00,38.63,23.2904
75,2026-01-01 00:01:55,115,-0.0033,-0.0004,100.0,518.67,642.74,1595.32,1415.52,14.62,21.61,552.79,2388.19,9040.33,1.30,47.71,521.33,2388.15,8121.47,8.4234,0.03,391,2388,100.00,38.83,23.3571
76,2026-01-01 00:01:55,115,-0.0016,-0.0002,100.0,518.67,642.85,1585.78,1407.90,14.62,21.61,553.44,2388.08,9054.09,1.30,47.83,520.88,2388.11,8135.14,8.4655,0.03,393,2388,100.00,38.73,23.2693
78,2026-01-01 00:01:55,115,-0.0012,-0.0002,100.0,518.67,642.43,1590.86,1392.88,14.62,21.61,553.69,2388.05,9059.74,1.30,47.37,522.45,2388.02,8144.98,8.4079,0.03,392,2388,100.00,39.13,23.3299
83,2026-01-01 00:01:55,115,0.0016,-0.0005,100.0,518.67,642.02,1586.69,1391.32,14.62,21.61,555.03,2388.01,9052.95,1.30,47.25,522.14,2388.01,8140.74,8.4100,0.03,391,2388,100.00,38.92,23.4171
90,2026-01-01 00:01:55,115,0.0016,0.0000,100.0,518.67,642.85,1582.97,1413.08,14.62,21.61,553.76,2388.13,9044.50,1.30,47.56,521.45,2388.13,8126.44,8.4443,0.03,393,2388,100.00,38.78,23.3268
92,2026-01-01 00:01:55,115,-0.0014,0.0001,100.0,518.67,642.31,1590.35,1406.12,14.62,21.61,554.55,2388.08,9055.56,1.30,47.23,521.36,2388.05,8135.66,8.4390,0.03,392,2388,100.00,38.97,23.3515
93,2026-01-01 00:01:55,115,-0.0021,-0.0000,100.0,518.67,642.24,1589.85,1414.88,14.62,21.61,553.31,2388.15,9061.57,1.30,47.68,521.06,2388.13,8137.63,8.4427,0.03,394,2388,100.00,38.77,23.2818
97,2026-01-01 00:01:55,115,-0.0025,-0.0001,100.0,518.67,642.87,1583.48,1399.96,14.62,21.61,554.22,2388.07,9060.21,1.30,47.15,522.50,2388.11,8147.70,8.3855,0.03,392,2388,100.00,38.84,23.3053
99,2026-01-01 00:01:55,115,-0.0044,-0.0002,100.0,518.67,642.49,1589.41,1408.43,14.62,21.61,553.49,2388.05,9060.78,1.30,47.51,521.38,2388.08,8138.32,8.4265,0.03,394,2388,100.00,38.93,23.2668
1,2026-01-01 00:01:56,116,-0.0020,-0.0003,100.0,518.67,642.64,1580.31,1401.99,14.62,21.61,554.40,2388.08,9049.71,1.30,47.43,521.60,2388.05,8134.46,8.4059,0.03,394,2388,100.00,39.03,23.3512
7,2026-01-01 00:01:56,116,-0.0010,0.0000,100.0,518.67,642.18,1590.92,1400.08,14.62,21.61,554.00,2388.03,9069.41,1.30,47.36,522.25,2388.03,8152.87,8.3865,0.03,394,2388,100.00,38.81,23.3480
8,2026-01-01 00:01:56,116,0.0015,-0.0001,100.0,518.67,643.29,1593.72,1419.78,14.62,21.61,552.68,2388.17,9043.47,1.30,47.82,520.71,2388.17,8124.69,8.4766,0.03,395,2388,100.00,38.69,23.1350
9,2026-01-01 00:01:56,116,0.0025,0.0000,100.0,518.67,642.53,1584.24,1386.43,14.62,21.61,553.94,2388.00,9084.13,1.30,47.24,521.82,2388.03,8159.54,8.4003,0.03,394,2388,100.00,38.98,23.3225
10,2026-01-01 00:01:56,116,-0.0045,-0.0004,100.0,518.67,641.97,1590.32,1395.43,14.62,21.61,554.09,2388.04,9065.54,1.30,47.29,522.37,2388.06,8142.28,8.4065,0.03,392,2388,100.00,39.01,23.4308
13,2026-01-01 00:01:56,116,0.0011,0.0004,100.0,518.67,643.39,1589.76,1414.51,14.62,21.61,552.85,2388.14,9068.97,1.30,47.65,521.22,2388.15,8153.74,8.4555,0.03,395,2388,100.00,38.70,23.2549
14,2026-01-01 00:01:56,116,-0.0014,-0.0002,100.0,518.67,642.93,1594.53,1415.84,14.62,21.61,552.61,2388.09,9069.88,1.30,47.70,521.35,2388.15,8148.38,8.4891,0.03,395,2388,100.00,38.83,23.2401
16,2026-01-01 00:01:56,116,-0.0052,-0.0003,100.0,518.67,643.41,1590.38,1409.98,14.62,21.61,552.88,2388.12,9070.22,1.30,47.75,520.64,2388.13,8138.46,8.4426,0.03,394,2388,100.00,38.78,23.1645
21,2026-01-01 00:01:56,116,-0.0027,-0.0004,100.0,518.67,642.85,1582.03,1415.60,14.62,21.61,553.13,2388.06,9058.23,1.30,47.68,521.80,2388.12,8141.48,8.4389,0.03,392,2388,100.00,38.79,23.2497
24,2026-01-01 00:01:56,116,-0.0019,-0.0003,100.0,518.67,642.52,1590.26,1414.08,14.62,21.61,552.13,2388.16,9062.46,1.30,47.50,520.94,2388.19,8138.89,8.4689,0.03,391,2388,100.00,38.84,23.2628
26,2026-01-01 00:01:56,116,-0.0015,0.0005,100.0,518.67,642.67,1592.47,1417.74,14.62,21.61,553.00,2388.15,9064.20,1.30,47.73,520.97,2388.14,8134.59,8.4376,0.03,395,2388,100.00,38.73,23.2620
27,2026-01-01 00:01:56,116,-0.0011,-0.0003,100.0,518.67,643.03,1595.30,1414.22,14.62,21.61,553.75,2388.12,9087.05,1.30,47.69,521.55,2388.09,8162.59,8.4847,0.03,392,2388,100.00,38.58,23.2533
33,2026-01-01 00:01:56,116,0.0004,0.0001,100.0,518.67,642.40,1590.13,1409.90,14.62,21.61,553.41,2388.01,9065.71,1.30,47.37,522.45,2388.05,8146.09,8.4366,0.03,392,2388,100.00,39.01,23.4177
41,2026-01-01 00:01:56,116,-0.0010,-0.0003,100.0,518.67,642.19,1591.14,1403.87,14.62,21.61,554.70,2388.07,9064.39,1.30,47.43,521.68,2388.01,8154.11,8.3949,0.03,394,2388,100.00,38.89,23.3805
44,2026-01-01 00:01:56,116,0.0001,0.0004,100.0,518.67,642.64,1586.80,1409.88,14.62,21.61,554.28,2388.07,9069.94,1.30,47.48,521.55,2388.07,8150.08,8.3986,0.03,392,2388,100.00,38.78,23.3810
47,2026-01-01 00:01:56,116,-0.0035,0.0004,100.0,518.67,642.87,1584.70,1399.63,14.62,21.61,554.19,2388.05,9068.40,1.30,47.38,522.49,2388.02,8142.07,8.4461,0.03,393,2388,100.00,39.00,23.2924
54,2026-01-01 00:01:56,116,-0.0050,0.0000,100.0,518.67,642.47,1580.79,1393.06,14.62,21.61,553.60,2388.03,9060.95,1.30,47.27,522.27,2387.99,8148.78,8.3741,0.03,393,2388,100.00,39.01,23.2499
63,2026-01-01 00:01:56,116,-0.0048,0.0001,100.0,518.67,642.32,1597.28,1412.79,14.62,21.61,553.10,2388.10,9072.29,1.30,47.73,521.18,2388.09,8152.51,8.4495,0.03,393,2388,100.00,38.82,23.3080
67,2026-01-01 00:01:56,116,-0.0015,0.0002,100.0,518.67,642.27,1588.76,1405.84,14.62,21.61,553.68,2388.08,9061.28,1.30,47.49,521.78,2388.08,8145.50,8.4236,0.03,393,2388,100.00,38.93,23.2735
70,2026-01-01 00:01:56,116,0.0030,-0.0000,100.0,518.67,643.31,1592.34,1424.37,14.62,21.61,552.41,2388.11,9085.15,1.30,47.69,520.89,2388.17,8152.65,8.4997,0.03,395,2388,100.00,38.74,23.2842
71,2026-01-01 00:01:56,116,-0.0039,0.0005,100.0,518.67,642.72,1587.46,1409.51,14.62,21.61,553.34,2388.11,9056.18,1.30,47.68,521.78,2388.09,8139.01,8.4242,0.03,395,2388,100.00,38.72,23.2465
75,2026-01-01 00:01:56,116,-0.0016,0.0000,100.0,518.67,643.35,1580.43,1414.79,14.62,21.61,553.51,2388.11,9043.91,1.30,47.46,520.76,2388.18,8115.10,8.4308,0.03,393,2388,100.00,38.78,23.2583
76,2026-01-01 00:01:56,116,-0.0019,0.0004,100.0,518.67,642.64,1599.91,1417.13,14.62,21.61,552.98,2388.14,9053.55,1.30,47.66,521.07,2388.14,8130.66,8.4542,0.03,394,2388,100.00,38.73,23.3121
78,2026-01-01 00:01:56,116,0.0003,0.0004,100.0,518.67,642.06,1588.22,1400.17,14.62,21.61,553.42,2388.01,9063.36,1.30,47.20,522.05,2388.01,8136.42,8.3830,0.03,392,2388,100.00,38.88,23.3085
83,2026-01-01 00:01:56,116,-0.0038,0.0001,100.0,518.67,642.09,1582.97,1402.48,14.62,21.61,554.50,2388.07,9049.61,1.30,47.29,522.70,2388.09,8143.40,8.4080,0.03,391,2388,100.00,39.11,23.4981
90,2026-01-01 00:01:56,116,-0.0005,-0.0002,100.0,518.67,642.68,1590.98,1403.74,14.62,21.61,552.82,2388.11,9054.78,1.30,47.70,521.00,2388.09,8129.61,8.4557,0.03,392,2388,100.00,38.77,23.2287
92,2026-01-01 00:01:56,116,-0.0003,0.0005,100.0,518.67,642.73,1593.43,1403.79,14.62,21.61,554.05,2388.09,9049.53,1.30,47.53,521.77,2388.09,8142.17,8.4558,0.03,391,2388,100.00,38.98,23.3741
93,2026-01-01 00:01:56,116,-0.0021,-0.0000,100.0,518.67,642.75,1583.22,1412.31,14.62,21.61,553.50,2388.11,9058.81,1.30,47.59,521.29,2388.13,8149.32,8.4901,0.03,392,2388,100.00,38.74,23.3533
97,2026-01-01 00:01:56,116,-0.0003,0.0000,100.0,518.67,642.73,1592.50,1410.10,14.62,21.61,554.34,2388.05,9060.10,1.30,47.28,522.05,2387.96,8142.81,8.4080,0.03,393,2388,100.00,38.83,23.3556
99,2026-01-01 00:01:56,116,-0.0016,0.0002,100.0,518.67,642.41,1594.89,1404.82,14.62,21.61,553.57,2388.10,9063.32,1.30,47.56,521.69,2388.08,8138.79,8.3947,0.03,393,2388,100.00,38.76,23.2987
1,2026-01-01 00:01:57,117,0.0005,0.0004,100.0,518.67,642.38,1589.77,1409.35,14.62,21.61,554.59,2388.10,9049.61,1.30,47.52,521.22,2388.10,8126.12,8.4256,0.03,391,2388,100.00,38.73,23.1766
